SRCID,$P_0$_ML,$\phi_0$_ML,$\chi_0$_ML,$P_0$_MCMC,$P_0$_lo,$P_0$_hi,$\phi_0$_MCMC,$\phi_0$_lo,$\phi_0$_hi,$\chi_0$_MCMC,$\chi_0$_lo,$\chi_0$_hi
2062,4.041991821790085,-11.919820261789646,-0.5068470401662539,4.030224303039088,0.2131147910162361,0.2137191643817804,-11.903170822375905,1.3239737314383042,1.3468700338523973,-0.507964163940716,0.10941369919542221,0.1063643552163882
4160,0.0,-95.8639164369752,-1.5707963267948966,5.766491129859714,0.17469705059433416,0.17726845134428082,7.719465297280562,0.9455953407372553,4.013029345241925,-1.2015671162570003,0.07222360405631201,2.746578670334049
3961,0.0,-1.750477409224164,-1.5707963267948966,0.4643294141441945,0.040035960283657024,0.04051017915922328,8.451641908863706,2.5596460594076085,2.4862217732464647,-1.23675375812277,0.20499841397707952,2.7508311377835684
3911,0.0,94.55277378097605,1.5707963267948966,1.052505740821528,0.05129184857065505,0.048672879615272,12.33746845521462,1.0839762598556337,0.9753434938222778,0.8835103208151626,0.09538071780877688,0.09057798284570107
4777,0.0,9.530614462262594,1.5707963267948966,10.297267638940024,1.0098547782926452,1.0027233063803358,0.7063955817392317,3.028944341507434,3.165073512674335,1.2163387080348393,2.586548583773082,0.24424142707536034
1241,1.3857949319918685,3.4052851307944976,-0.2954377249561824,1.383844525513742,0.03545572915193618,0.035762350354999084,3.4106539797293394,0.5813311314312046,0.5867651617414591,-0.29612068247565027,0.05464667792884992,0.05479085619213023
5509,0.0,-1000.0,-1.5707963267948966,8.50847177139573,0.004187677980972637,0.004195746557289937,8.551059033016111,0.02535886087287409,0.524944342820703,-1.5210219736192854,0.0022915564109355913,3.091803314094699
2834,32.86502609266294,34.34007680726794,1.5707963267948966,48.73398931119074,4.060751318441682,4.155013121952727,6.826078840749014,2.44481153712272,2.498570410692521,0.9147639146216366,0.21618986653802752,0.20933055957312185
5302,43.767475471598125,5.674320844499784,-0.8138819810263812,43.124521726921216,4.665678546549508,4.646245386953531,5.570273312706594,2.716169610295175,2.820784454442827,-0.8061286470407363,0.21871993539635692,0.21230878432868105
1892,0.8031507869838349,4.383588796347404,0.5491426552767185,0.8022001730006375,0.02589325780270535,0.02544679609253997,4.388990707238959,0.9690186482652181,0.9712962831829515,0.5489715528081467,0.07405944579445783,0.07449714939480012
3962,0.5167671132290457,-85.05018645727888,-1.5707963267948966,1.2468643017531855,0.04743771069766756,0.0435764308434754,28.260874387111897,0.8881368152291387,1.1240194016949836,-0.9187780508026361,0.06832738539111338,0.08512039883681755
6759,25.86370114378121,15.429164476115456,-0.547892443381346,25.86409991038153,0.20550114621981308,0.20152776770657255,15.430786864782181,0.20504650007267955,0.2032641015667327,-0.5480793949321183,0.01656823598670476,0.017078179180831432
2276,40.590652590992725,6.925727313630829,-0.7207215463056031,39.96910327894936,4.680852320952816,4.645858873799298,6.879649034251366,3.362723901695132,3.29898175993094,-0.7149527401955068,0.2809924061932161,0.28047743206936365
2399,8.095996565565546,37.26755549372179,1.5707963267948966,13.730207439094094,1.2861608947762413,1.3068361627751681,10.096639739556586,2.5829217049690616,2.525102534980462,0.7906470857944481,0.2139364234136073,0.21350983701011272
4870,8.836358553229353,34.179975112072725,1.5707963267948966,14.655571520443305,1.591403673536778,1.5960802126079567,6.30285434964001,3.08129026728346,3.016144487133155,0.8926396039298017,0.2537196118936883,0.2559438375873422
2095,5.884533874676375,17.78249918316949,-0.44804929605886384,5.879902211255137,0.16001144918731924,0.16190091927086403,17.788644282852548,0.7030412623790276,0.7056187074788625,-0.4485534157674549,0.05774526137126601,0.05734102947876346
6188,2.940198010185385,114.74893172051681,-0.25157143070318194,10.013591850747265,0.14652746460956934,0.1432563792241517,12.868531552098219,0.452940121052805,0.46217116080665654,1.510034609579357,3.068217544827868,0.03745755170444265
2795,18.804218126675302,15.552082148692175,0.4704195609323637,18.513149259985713,2.1151462702405155,2.111385869006135,15.523992033249893,3.0070449217699213,3.0698844208172993,0.4739945371408193,0.26145253824205217,0.2558261527284763
2746,13.387242639948239,35.63426747995544,1.5707963267948966,21.508130972263753,1.5775936062183469,1.5730239739985556,9.711141409516983,2.0467749179993637,2.024057995813374,0.6901498784826957,0.1713752167632403,0.1710801347574129
2389,0.07039610461076347,89.35250750117933,-1.5707963267948966,0.2865814167038313,0.015151096378550888,0.014207084118909197,-2.471093930910691,1.6531429105017232,1.8033540322442239,-0.6914193371188527,0.1494980458850541,0.15604525055158458
6325,18.612916536244512,14.040617801317985,0.5183725825641671,18.557521626044434,1.1154719765553054,1.1081022771676317,13.993117588973059,1.7226946500987275,1.7233071989402404,0.523357692599827,0.15007115372432966,0.1508315855328769
1527,32.158225015897855,-2.759099648797961,-1.5439650435466399,31.900463438749455,2.540097379414174,2.5545123679134534,-3.384506139282301,1.8068875918491467,2.0672168095117183,-1.3701430445144998,0.14261997697262374,2.8020486321705893
3166,57.2159990786514,8.897343237067949,0.45417223760143655,56.99425447349111,4.095997172329746,4.118021084482116,8.917441055024796,1.8521003637786926,1.8298714186190068,0.45315842889113545,0.15863332069819697,0.16049353701225744
5687,0.46010252746768016,1000.0,1.1357372512954562,38.924932423910775,0.05530528189933648,0.05365855842754286,7.338885225361049,0.11217626862794372,0.06939583381669046,1.5536556324780257,3.1240958204272014,0.005906179675585932
5929,4.1653384002669265,36.0645577835988,1.5707963267948966,6.261866450194604,0.5415739151353485,0.539521791994166,8.963560691332805,3.991370067479327,2.83916857941,0.8045813121400733,0.3626862283851836,0.24486217516790543
3023,0.0,295.31279261035496,1.5707963267948966,2.336072714659217,0.059525193559637035,0.05741679777780506,19.74817549942926,0.7020423000786025,0.7360221430819713,0.7772869102226474,0.06142587827273438,0.05801030275034946
5318,63.945280939630344,5.683847658117265,-0.8377211398462966,63.016824104705606,7.79372718756656,7.6675123370101375,5.64038687672015,3.1234987480625542,3.0201373619941982,-0.8346048862713801,0.22362327897616685,0.2281957933558021
3799,0.0,18.229538324895692,1.5707963267948966,9.015151658908383,0.9071953198061049,0.9099363599554451,7.324703485609721,4.0941274120801765,3.0697690258906416,1.124386531763018,2.6019038867046858,0.2341387978368199
5970,1.2478740114121687,-209.7022212176885,0.3187060910427191,6.571694919337973,0.18981529643361128,0.18682787518564403,1.7458774461532942,0.7586272452003942,0.778854970526875,-0.8039997684283715,0.064411011339081,0.06277609086233493
4706,14.867366516457164,8.705898719704347,0.6349300085234558,14.729347418300378,1.4649185538408105,1.483759600490135,8.670824623212962,2.5087080153685477,2.5365887622070034,0.6379842510558353,0.20672145005394393,0.20486019312976933
5444,66.19657216546983,2.4648147157725546,1.1987966393173715,65.42502179686625,6.139334287265207,6.217141893973249,2.1196288435921176,3.780038634022099,3.08575180276742,1.1181606640504165,0.6094907182300763,0.25381215268239843
4969,0.8444484116209453,-6.708310275906021,0.03332820596677368,0.8432203811186424,0.02829832406587185,0.028484927286426154,-6.715848134387535,1.0287180260113216,1.024202013809906,0.03319666890286087,0.08515493525081946,0.08732140976875437
4855,9.241351386368061,14.06623688821297,-0.5744585082594498,9.243807234698021,0.11339018374206944,0.11137404376816917,14.064998846254158,0.33147194376888756,0.32876633440853986,-0.5743463582013584,0.02805035045313653,0.028223804151848886
5653,67.49654798358374,10.363927945061098,-1.1700073319218924,66.73891098530669,8.09846612791624,8.003520476840194,10.023347275784003,2.940853875561399,2.701413973084927,-1.1413747729446089,0.23596456432583635,0.2571347259261232
1982,7.458117654750698,11.99463440447587,-0.2239153356625414,7.408543248944554,0.5298204658499861,0.5419327756955026,11.993838959851896,1.9045444589150673,1.9102647224997504,-0.22369279976211176,0.16353941923331938,0.1618057196993122
2927,23.7627494577879,33.091582648862506,1.5707963267948966,39.157082642978125,3.214573683025691,3.2207515185160744,6.710778934685319,2.197834148469795,2.172768673778613,0.7981216357641933,0.18676287550521964,0.19066307561709195
1559,63.364337170030126,-0.23798932827836466,1.4775467056942737,62.68636299903922,6.970238722138973,6.597783779264489,-0.4516024552795812,2.76867348749807,2.880787442415513,1.2193666822051974,2.682977704121173,0.2546327170638629
4580,0.0,13.138231492224254,1.5707963267948966,13.849725290919089,0.8861119349927815,0.9013394994661308,-2.6058565565913083,1.5808538763791802,2.317825204910535,1.2441366812233807,2.7776577659344497,0.21864704319022166
3054,0.35391001463162897,9.591550408191774,-1.5707963267948966,0.3525897578138204,0.025310517856534598,0.025085538421479425,9.975664003387823,2.303760330897755,3.286923375784106,1.0458490834505094,2.5442130840123642,0.3904265142657819
2646,0.0,-8.28739497291054,-1.5707963267948966,21.007752705567857,1.335031355341087,1.3183965003543676,12.001518096298256,2.0006700827371997,2.985406944485984,-1.2343248054086142,0.16251030198796168,2.733808594450096
3981,2.515019189709317,17.152165178302067,-0.38629486430166166,2.490967016139888,0.21547049417739927,0.21930866679724925,17.141966081734918,2.405811116621166,2.469770037802455,-0.3848021617801334,0.19450443659742056,0.18735895825152712
2063,5.106830499298758,22.720768153814443,1.5707963267948966,7.52380699075552,0.6716894410235925,0.6714260715709157,-2.707483736688174,2.588311118004438,2.6086137751998715,0.6755675184823016,0.22349060074762,0.2239575941484121
5703,0.0,-11.793619548238588,-1.5707963267948966,7.51976219792548,0.8026691350720858,0.8164872520195265,3.3730861723457775,2.728938250775238,2.71636928230569,-0.7761964187508361,0.23143378713034535,0.23335780078147572
4867,10.52918532367233,8.792693705065847,-0.5110564035721605,10.52732243987386,0.13079128066424772,0.12915094843229546,8.795834823202027,0.3163075131389306,0.3155178015987232,-0.5115713292693022,0.025096043363066256,0.025588115866190253
2862,37.93333674807788,35.516914340528274,1.5707963267948966,53.615927036013105,4.012152491396989,4.019454061609018,12.060001004740702,2.125191989108833,2.1294602242649994,0.4959612119074702,0.18355414466519787,0.18070316816040177
6982,0.07701066446785412,-993.2911519862654,-1.5707963267948966,1.3175870252627644,0.015870350691811197,0.01613057394524242,20.22812632456919,0.3000175763107933,0.30409592321467827,-0.6568574067233703,0.025797166668801053,0.026002747507663737
2097,7.2008548038341855,15.702272110868039,-0.42079423123726006,7.196559366967648,0.21205895253814333,0.20260347092778463,15.704408719556476,0.7424116978694375,0.75111801705145,-0.42062328549539574,0.062425959843385725,0.06050688512000624
5952,4.64977450905829,-9.175245418160886,-0.43616132155127163,4.642817325241072,0.15080882680258068,0.15122694282485405,-9.178614769084088,0.9070655226774562,0.9238792766439428,-0.4355809206786925,0.07860158017496943,0.07579552221271568
6315,0.8932168884338744,-206.13440120811293,-0.14292792241210162,4.999284968807796,0.018182227604723877,0.01862988916530739,7.826704766628527,0.13413648710078796,0.19824003591867623,-1.5459094729259477,0.011115527719493423,3.1145858293565727
2334,34.116471165146095,10.755145780193448,0.6148018362423487,33.824113301690446,3.035708269074025,3.038264960983952,10.776375082290816,2.159674267218346,2.175561026164024,0.6123816574896095,0.17496901426933953,0.1752171599415283
3636,31.87048542788672,34.010238867689225,1.5707963267948966,51.51482322861139,4.380595744585094,4.315935443234935,7.761448007564439,2.3008698238667566,2.316128008042231,0.6977903180033574,0.19876666953273348,0.19719801837586393
3543,0.803715452301935,-25.603051949292084,-1.5707963267948966,1.2633042343964913,0.09854121069791599,0.0963173432909914,1.5879440512192846,2.2658744644243125,2.321976079901197,-0.6624143059189584,0.18570367621885364,0.18146586257550706
4703,19.030986643838318,34.77772949540468,1.5707963267948966,28.252148053426367,2.114581757622531,2.0850611742900362,9.82702432473694,2.160987109013349,2.15596112071899,0.5488505453453614,0.1779375834027938,0.17854132161623726
3695,2.7454160429560823,7.479477431697319,0.4156482238243533,2.7347998241840012,0.17700864323647902,0.1733340865730253,7.493902979455231,1.6615212946438982,1.654390703325606,0.41336618929035746,0.12623930382492643,0.12771478845775003
4653,2.6498466920705286,-277.39799568378464,-1.5707963267948966,11.883183486801764,0.25684598647344714,0.24939861401031216,13.488063460194773,0.5409744374570185,0.5444974969724239,-0.5690342903001291,0.04323330623824029,0.04310828425764901
7070,0.0,253.7645164281469,1.5707963267948966,4.325245285441397,0.08541499530233487,0.08473152494334535,7.017876541413312,0.5409599886671161,0.5565356236687107,1.291887484735406,0.047545838200346635,0.04641330035307556
6186,0.7331311243556282,-44.2782853352043,-1.5707963267948966,5.97400331434606,0.3158870389071087,0.30907052557369585,14.806212428890557,1.3900263091410103,1.3964977276839043,-0.6894545699121928,0.11935297288868285,0.11795381442940622
3379,43.31855836004386,7.226438534807486,0.6450114302267929,42.75795503824854,5.123207559474864,5.039138126435724,7.148730235822181,3.0880384676162276,3.065301147179471,0.6504110215221532,0.2572530285847547,0.2615216530949418
3798,4.745276151350297,42.112745343797855,1.5707963267948966,13.70568088265059,0.6772707537435245,0.6718591331243804,7.139256866341903,2.6036558960298635,1.5109513545733702,1.2930628081177848,2.805686930531997,0.11818434851984172
2352,21.67647356084894,12.647702899389547,0.6874081150813185,21.254842243228666,2.799553743376599,2.815652891573439,12.656065209361024,3.7101570784968274,3.727785977921272,0.6847908820914159,0.3175577397700085,0.32801263045081064
5686,0.0,8.507358024691367,-1.5707963267948966,11.32050769330355,1.1646705465868408,1.1641779809551558,16.619841242215724,3.068700026554289,2.964385531112704,-1.1691848234482438,0.2664987319252172,2.6068390365987595
4342,0.0,-42.77673548065831,-1.5707963267948966,4.839008118129282,0.2837853000029531,0.252561692262379,5.762513469024434,1.2331006449474913,1.4378270670081772,-1.0853135720878213,0.11308912027171658,0.1246095876135015
6434,57.83640500039075,12.242188822926954,0.7784588819030768,57.66421392973135,3.493870755787661,3.5592933035299623,12.197016490171375,1.641029027802622,1.7081682598437276,0.7805761380662792,0.14115056239310586,0.1406606991785495
4410,39.30809988866459,1.631144786032448,-0.4302127886931626,39.004122637658206,3.301075739411381,3.2477913628027224,1.6135222632714128,2.231143579894339,2.2592410097328806,-0.4291800212100581,0.1906227643447574,0.18803038118598378
1476,63.60288258516253,5.748299223489057,0.7585056132312296,62.85585161833143,6.740193551280157,6.886994537476738,5.71040445660268,3.8917947542935014,4.031045694016669,0.7598798931524132,0.380504537703362,0.37046346735140634
5672,10.557414012038658,36.05972918254609,1.5707963267948966,16.452626570107917,1.2844022912676305,1.2577410017839412,11.30589231194433,2.0465242968331303,2.0830827548424935,0.6236309752954096,0.17747132726508152,0.1732488703102113
1261,0.9768846722492773,-18.191597122927462,0.12165995638200537,0.9734260303300881,0.05032579919366498,0.05235712105168111,-18.184516302198706,1.3226790855120036,1.3248811116363974,0.1211730076133736,0.10175282210576497,0.10231456292600263
2112,23.66321314768973,2.9675328326473385,-0.5944936449587971,23.374446172806856,2.8564860545340593,2.842658451708754,2.9413479755669996,3.140038652789218,3.1551230421317986,-0.5931946031582138,0.26018503060036513,0.259504840000245
1526,8.401621437549984,32.937325339227854,1.5707963267948966,13.443033665032912,1.5313924916782575,1.5124183370921518,6.924063513979568,3.0788154972357535,3.0642559501390627,0.7791360886159895,0.268618031954326,0.2658303219235536
5027,8.128696658779964,8.084368209502058,-0.04304413061360522,8.10282896815326,0.4229169881982422,0.4296954873360139,8.096737740624697,1.3658978547367235,1.3805165311124643,-0.04307037002602017,0.1158403693101835,0.11404154459195037
1970,7.73319480337307,16.04898542043896,-0.4490968525641226,7.6558420240459775,0.7390537226758003,0.7491351535383952,16.059404553902517,2.755812452073167,2.7705525976950547,-0.44965774905952116,0.23341372048199027,0.2336165666670172
2625,5.7442624425877815,-31.000799586214516,-1.5707963267948966,13.339504411617833,0.8373080576802803,0.8160639651389126,0.9880477088429851,2.070343546452662,5.09495518852791,-1.001759687728196,0.1726291735682175,2.5490791114779974
6271,0.6526290384081997,-32.891037412658925,-1.5707963267948966,0.9085048650763395,0.06015233920101093,0.059199602119559325,-6.804696084086967,2.1114995870288293,2.088958156204794,-0.5857272016786305,0.17303759710983635,0.1764587307978589
3491,4.4617486719102795,34.05361189879158,1.5707963267948966,7.968304253767258,0.6924880870670718,0.6865593454769208,9.727967887519938,2.154166004736406,2.159153567335018,0.5239608932618162,0.18016746719482757,0.17782569208024457
3286,10.45481227724126,12.54454495408121,-0.09618197721601916,10.433892157723221,0.4921019790390435,0.48625268179250014,12.53082254089012,1.2348102459507242,1.2287119388006023,-0.09388343459221254,0.1038215650294976,0.10242907978961655
6416,0.0,-1000.0,-1.5707963267948966,18.174758796661592,0.11581490824750773,0.11702752133207284,9.247435446409092,0.16606579804169286,0.16835802991665183,-0.871024325599913,0.013859010979049291,0.013764097411265386
4913,0.0,-43.07992539301831,-1.5707963267948966,8.44704127753745,0.18277477971406064,0.18014481145440797,10.739961465630833,0.8845922662039047,0.4426400128763568,0.043522920867905324,1.5706554932502814,1.516044383202005
2437,0.0,18.192265868170953,1.5707963267948966,7.175076754553935,0.8850403300607752,0.8760436535215472,6.729144280942997,3.4837387561652386,3.450597571831631,0.6635554930325964,0.23222604932204555,0.2286998582645855
3617,8.193411782993788,110.12577083227544,-1.2474743799982737,26.402271151727867,2.4819077550338093,2.5032196070534525,6.7243354865906415,2.6040175601570947,2.6564902572957045,0.8236519477120533,0.2293114807207517,0.22318146313281295
6397,11.428525354339458,9.996855410414636,0.173510475074776,11.428335957997644,0.06598246019832921,0.06517989092391474,9.996161368554398,0.1507894497675757,0.15343494704681326,0.1735237863519425,0.012476355114246745,0.012464040071272331
2460,10.666716886576705,4.823488197795959,1.2212041905210835,10.5465672840454,1.062774188025152,1.0346798768185455,4.781143367855888,3.193788146112634,3.2375969973504883,1.1648768604086401,0.3307501449501524,0.22884488657447144
2818,1.9224355970276386,41.740973694830366,1.5707963267948966,4.243399225281403,0.3420785326147575,0.2996919584189657,10.6723115177648,1.8234268037282586,2.0832609390058856,1.1063510701347865,0.16925858273748873,0.14872111388283948
2235,60.46017153909536,4.331560536378529,0.6772729559351093,59.92418344420239,5.916683786147665,5.7581954056916445,4.295096648096566,2.967323203562147,3.0757833625649926,0.6800137592001645,0.2699829408195989,0.2619716793893154
3693,10.778124140777132,7.00591137669127,0.19709397490413677,10.776756701024997,0.11397020174674921,0.11688240402822991,7.004397083613458,0.27785409147079676,0.27386954615041414,0.1973550785052275,0.021769404210633198,0.022066508533570367
